Gene Group	R1 LPS 0h	R1 LPS 01h	R1 LPS 02h	R1 LPS 04h	R1 LPS 06h	R1 LPS 09h	R1 LPS 12h	R2 LPS 0h	R2 LPS 01h	R2 LPS 02h	R2 LPS 04h	R2 LPS 06h	R2 LPS 09h	R2 LPS 12h	M/L LPS R1 0h	M/L LPS R1 01h	M/L LPS R1 02h	M/L LPS R1 04h	M/L LPS R1 06h	M/L LPS R1 09h	M/L LPS R1 12h	M/L LPS R2 0h	M/L LPS R2 01h	M/L LPS R2 02h	M/L LPS R2 04h	M/L LPS R2 06h	M/L LPS R2 09h	M/L LPS R2 12h
Ctsz	7.73529	7.78009	7.81959	7.84491	7.94551	8.18942	8.35184	7.70798	7.73854	7.83216	7.85053	7.97822	8.20667	8.35257	4392.979288	4535.943478	4176.289513	4224.38501	4301.125555	4044.504199	3847.30228	4149.810958	4154.331075	4345.876461	4426.422077	4310.849123	4032.663933	4015.638252
Cul1	4.06981	3.83791	3.5904	3.61832	3.73825	3.75374	3.70187	4.03089	3.87086	3.68758	3.62827	3.68116	3.69168	3.71988	31.52516454	30.05086483	30.23975876	28.63308183	27.63022824	29.49015123	30.20308826	29.53563538	31.3895744	30.34604044	29.4173565	28.98439939	28.7780254	29.04585809
Cul3	4.06955	4.04796	4.0793	3.96637	3.84703	3.81823	3.81557	3.98781	4.34671	4.14234	3.93379	3.93145	3.68826	3.61365	9.277246984	8.588450529	8.201930264	7.951277756	7.372335117	7.624888552	7.484842629	8.485034465	8.699537697	8.621465425	7.954490953	7.514023137	7.661572461	7.491501621
Cyb5	6.44557	6.24899	6.09712	5.87354	5.67307	5.8566	6.20125	6.32944	6.23442	6.17151	5.87707	5.63225	5.79782	6.35361	1158.999944	1115.983762	1057.88494	1042.784644	1019.500294	986.0383679	952.5294395	1109.932131	1124.14466	1107.526772	1070.557378	1027.346241	971.5373755	924.6504765
Cyb5r3	4.96464	4.89132	4.97564	4.89458	4.7134	4.92525	5.15878	4.9083	5.06873	4.92719	4.7531	4.76731	4.98802	5.11095	214.1047633	219.3250691	214.2652835	220.8857976	215.2793291	200.8770422	196.4779208	217.6937557	212.2865388	210.7694433	219.7241573	207.4304736	201.8011042	209.8044159
Cycs	4.97734	4.88915	4.88246	5.00005	5.19483	5.21831	5.08515	4.92641	4.89773	4.93811	5.07431	5.21199	5.12552	5.07321	51.76290869	54.93182634	56.32559701	60.38850972	61.17518013	61.80531127	63.41206546	51.50038799	51.16543997	54.10960347	59.0943522	63.64273004	66.50354274	64.10135978
Cyfip1;Shyc	4.73144	4.79306	4.78659	4.65582	4.6146	4.58127	4.56786	4.6339	4.83648	4.81578	4.615	4.54175	4.6001	4.68763	113.083145	116.4084624	119.376594	113.6590433	114.7124915	113.2638894	110.80844	114.0179161	113.2346242	113.9880827	117.7543981	117.1348875	114.7255476	110.5967852
Cyp4v3	3.8949	3.94216	3.96015	3.97532	4.21514	4.37746	4.34629	3.90015	4.02959	4.11105	4.05351	4.24039	4.17983	4.1969	10.20826755	9.947936528	10.45603805	11.46476963	12.79083498	13.61624623	13.75693353	10.30526475	10.25772565	10.54168237	10.82373137	12.39533548	14.61913502	13.75045932
Cyp51	4.75747	5.16806	4.94814	4.40749	3.71017	2.83406	2.7815	4.85592	4.82348	4.66558	4.25969	3.79627	3.17482	3.03112	5.470998482	5.317385195	5.323502067	5.144926683	4.686872493	4.477245074	4.308588064	5.395847764	5.592018134	5.196637857	5.118574672	4.83413967	4.380148982	4.336474927
D1Pas1;Ddx3x;Ddx3y	5.04927	5.18015	5.01053	4.66723	4.35315	4.14985	4.18299	4.96373	5.17382	4.99	4.58238	4.38738	4.30295	4.19292	351.7054827	332.7556167	336.0152144	351.4072488	365.2684206	364.0102737	349.8804704	371.0808433	354.4778093	346.8153748	346.982943	347.2798389	350.0175038	336.372041
Dab2	5.92758	6.32174	6.34478	5.75108	5.17822	4.92824	5.0517	5.73237	6.31727	6.22509	5.6064	5.13769	5.2325	5.25203	63.84106792	63.65439199	62.24378217	58.96976199	57.91850858	58.50979211	57.51434121	61.85789973	59.20400972	61.91183727	61.9180853	56.62052088	59.45211811	61.12406229
Dak	2.53521	2.4386	2.28677	1.96082	1.61464	1.61828	1.85543	2.23934	2.5944	2.26376	2.02144	1.77569	1.53384	1.88127	15.79094769	16.88745442	16.38256467	15.38578048	15.49238958	14.63784458	14.19932144	17.03281228	16.1464515	14.92435911	15.54311844	16.20460678	14.95811482	13.91867174
Dap3	3.21564	3.27458	3.11057	2.88614	2.68773	2.62787	2.81376	3.05407	3.12914	3.30604	2.98973	2.63812	2.69001	2.8092	30.42760218	31.20695686	30.07400348	28.8809435	27.71155841	25.89208155	24.94565493	29.07093499	28.82554658	30.11963845	29.77790105	28.14701965	26.67739922	26.03448244
Dars	3.91554	3.85881	3.65985	3.21405	3.15033	3.29677	3.54149	3.81475	4.19298	3.73995	3.07555	3.16629	3.20044	3.44688	135.3658703	141.3288361	148.2328961	149.9644238	139.6568603	137.1435154	137.2507934	143.8530557	146.0055268	144.5560791	143.477911	144.4100525	133.3303877	133.6990342
Dbnl	4.92197	4.81424	5.02222	5.40906	5.55887	5.46721	5.31508	4.83002	4.80459	4.86524	5.35992	5.73524	5.5734	5.34023	514.4911346	502.608053	500.8380364	500.85254	527.7863123	539.5310181	541.615958	486.487741	513.703198	521.9492742	505.1754881	532.8572452	555.3979387	518.6195663
Dci	3.01524	2.80405	2.71938	2.60927	1.94088	1.72763	2.14076	2.84446	2.94242	2.62176	2.40063	2.15427	1.84237	2.1513	115.0515903	116.6491199	111.6208998	108.1274463	104.5054477	102.4234511	105.7264807	117.041459	116.475092	109.6228651	108.4445542	109.602005	105.4479896	98.08778493
Dck	4.45417	4.28973	4.4831	4.9815	5.36167	5.35863	5.2276	4.55909	4.23461	4.44146	5.01375	5.41511	5.40238	5.09	15.16596914	15.48937829	15.27690194	14.63466786	14.99510484	17.0328259	18.67733781	15.28294332	15.54486598	15.26323386	14.48662545	14.82862009	17.11516123	19.39412553
Dcps	2.96573	2.69088	2.64513	2.30662	1.92641	1.97771	2.18231	2.69152	3.25475	3.15381	2.70094	2.08998	1.14815	1.65563	105.1458681	103.751562	102.4604279	98.7416186	91.59153279	93.49115128	95.48636987	101.0891094	100.9853327	103.7788128	100.5927496	96.22715112	95.19994315	92.49242377
Dctn3	4.82743	4.6683	4.58891	4.68462	4.63004	4.61607	4.68216	4.82205	4.61935	4.63988	4.66553	4.67828	4.61038	4.66206	102.850222	103.674185	106.8494962	103.8654376	100.3129798	100.5143746	99.53282835	113.0967297	110.9193073	104.6933456	99.47191181	101.6521597	95.28366776	94.13336164
Dctn4	4.2373	4.35135	4.22253	4.22282	4.32081	4.27279	4.28817	4.19019	4.23773	4.11825	4.09905	4.35682	4.56004	4.3537	42.16297557	42.33761108	42.02643559	40.19587344	39.85316811	40.57834763	42.09812744	41.18422722	40.98407781	42.10869808	41.86305548	40.69641973	41.81838849	40.4925219
Ddb1	4.60988	4.59038	4.55565	4.28837	4.0351	4.06604	4.1801	4.54159	4.67227	4.56303	4.35148	4.15291	3.97531	4.06892	59.35978518	58.49554702	56.27843475	59.9714931	56.33815333	53.01060657	53.24752003	57.63026846	59.21234085	59.45058079	57.59752125	55.83130771	53.64416558	52.52757007
Ddhd1	4.96919	5.46307	5.77834	5.51062	5.55831	5.58552	5.38474	4.77319	5.45988	5.81366	5.61022	5.6764	5.5814	5.33506	34.35146183	34.24466352	34.29594899	34.11567459	34.16078053	36.64795354	37.70639631	32.7688644	33.83555834	35.1936516	34.15083473	34.71801655	37.17924257	37.1423419
Ddx17	5.47781	5.36176	5.29294	5.22615	5.24741	5.29706	5.40049	5.39722	5.22908	5.26154	5.30102	5.29736	5.4107	5.40671	194.5789192	193.8993684	188.2465077	181.7757465	173.7960458	170.9538676	163.8012326	195.5714511	182.1146738	185.873014	188.143634	182.3879258	172.9813013	159.2937046
Ddx21	4.59981	4.92224	4.72828	4.10118	3.65148	3.51679	3.53681	4.62653	5.03957	4.64761	4.02464	3.60703	3.59443	3.51678	77.84287566	75.23476788	72.94040064	77.03985095	75.62760203	66.81008235	62.06452014	75.55491236	78.08208479	78.63943628	73.06526804	68.7311623	66.89496895	66.62700894
Ddx23	4.09896	4.28438	4.06047	3.69186	3.75293	3.94969	4.07556	4.29274	4.3215	4.04052	3.84991	3.78542	3.83908	3.78466	37.29510145	38.08203323	37.8898998	34.66412861	34.20958047	34.94094013	31.92570856	35.83306672	35.46850739	37.48086951	37.12063162	35.51251538	34.20067965	32.86052886
Ddx24	5.17505	5.62494	5.80232	5.83053	5.53932	5.22066	5.28488	5.29662	5.61754	5.53793	5.51884	5.39084	5.45815	5.6578	1.858669599	1.868643215	1.937653615	2.052020173	2.292064819	2.656805774	2.728804592	1.805990504	1.822529076	1.960213917	2.094802215	2.27420572	2.572491404	2.764541142
Ddx27	4.14029	4.41901	4.11828	3.76063	3.41251	3.09862	3.15951	4.18741	4.33635	4.01368	3.73648	3.33901	3.21546	3.28045	3.08814808	3.05334819	2.959386666	2.986281359	2.883236072	2.670563722	2.6933824	2.950781586	3.141441865	3.104720687	2.88299612	2.891187362	2.784951728	2.636872873
Ddx42	3.99671	3.96566	3.86229	3.78224	3.70718	3.71051	3.84184	4.08433	4.0696	3.81719	3.80406	3.7478	3.71146	3.63199	24.5677182	24.05001471	23.18065016	23.18178377	21.91897388	21.22965109	21.11563623	23.86624942	24.17371697	23.73610581	23.15767451	22.29795981	21.48995281	20.62813424
Ddx5	6.1334	6.17642	6.19208	5.97375	5.86829	5.86867	5.91486	6.01626	6.45916	6.39154	6.0532	5.91648	5.63179	5.65902	603.9982581	585.7057477	598.8889192	616.1536829	644.8538654	645.4087348	609.2498882	624.5027716	601.0661672	591.2722041	623.3397708	673.9604941	640.6123704	585.0356675
Ddx56	3.03263	3.1648	2.74395	2.33317	2.20092	2.14487	2.14449	3.07742	3.0799	2.76728	2.50844	2.14388	1.81883	2.36909	5.677726925	5.505928824	5.552633173	5.237853	5.116358688	5.141700736	5.184562725	5.558819186	5.505465479	5.542950498	5.324738081	5.252809008	5.255756113	5.190085385
Ddx58	3.29282	3.3752	4.65519	5.53213	5.62168	5.42936	5.22558	3.27763	3.43876	4.57064	5.52817	5.70232	5.42089	5.19356	29.46214016	28.5258835	28.41025438	29.87728125	35.60440035	50.34342832	57.9414085	28.73616852	28.7370268	29.40179698	30.35646277	36.20033675	52.22231339	57.98868799
Ddx6	4.87263	4.95084	5.08601	5.09552	5.1605	5.15162	5.11202	4.94612	4.96656	4.94713	4.98141	5.13461	5.28033	5.17298	66.12452746	66.94470019	65.38286094	62.12076173	64.84236878	67.60544509	62.27259748	61.91179345	64.84571352	62.05232769	63.82003909	68.50733106	67.79156023	64.83422574
Dek	6.19972	6.55352	6.4329	6.12281	5.91362	5.54051	5.36028	6.38268	6.56694	6.07801	5.82007	5.84217	5.86508	5.56841	92.97378554	87.27453558	81.04327995	79.17161015	80.2185866	80.33134959	81.20583741	82.1136137	85.91422302	86.69741242	83.58227279	80.49667502	82.12351401	80.91951569
Dennd4c	3.06573	2.81777	2.30418	2.07526	2.1612	2.38838	2.41881	2.65414	2.51517	2.24529	2.32202	2.526	2.27105	2.69767	6.86188039	6.983324717	7.019001906	6.939698788	6.831003937	6.868016533	6.694437108	7.112859256	6.96054573	6.73407231	6.953701894	7.017782613	6.756417996	6.713904449
Dgkz	4.78366	4.33926	3.88015	3.8114	4.03767	4.33084	4.42046	4.68158	4.46451	3.97322	3.78876	4.04411	4.33352	4.31775	12.93045235	12.02147575	12.29769498	12.2419781	12.09967326	12.17691693	12.02622321	12.64718322	12.29449451	12.64117509	12.04133736	11.98565085	12.48900388	11.67543689
Dhrs1	4.41761	4.25946	4.057	3.89544	3.79073	3.71175	3.79005	4.28236	4.18324	4.08229	4.00057	3.88282	3.74563	3.74512	286.3359082	292.2032881	273.946741	273.7107712	296.6345722	295.4893973	290.1459143	304.4065891	290.5048327	287.5449504	282.9041841	284.9499752	285.7027603	273.2423323
Diws1t;Gtf2i	3.32597	3.19977	2.5965	1.88478	1.43779	1.68754	2.22095	3.5998	3.51784	2.7253	1.62138	0.809069	1.53503	2.54488	3.820015266	3.782740751	3.585158591	3.542786171	3.380990593	3.111685582	2.96974906	3.924449424	3.750436053	3.590316668	3.544297448	3.357123399	3.080790593	2.962281854
Dkc1	4.33757	4.61588	4.18358	3.71947	3.38906	2.84001	2.51921	4.11279	4.3867	3.99727	3.49818	3.25266	3.3035	3.05367	45.2770718	47.10554214	43.52606536	40.48417419	41.84159186	40.71633725	39.92562802	40.32877962	44.2911963	45.36193978	42.79058713	42.78005541	42.84014841	39.55881135
Dld	4.52887	4.60899	4.6516	4.51281	4.45302	4.41787	4.3688	4.45353	4.41486	4.70593	4.72066	4.58943	4.26589	4.39168	440.2268575	448.9008583	435.1447534	426.8382463	421.9225967	439.1835371	448.3811956	457.3011756	434.8435272	448.3075139	460.1796251	427.5873948	410.8488086	425.327019
Dlgap4	4.35136	4.49255	4.70526	4.75637	4.55842	4.29864	4.18104	4.10248	4.60877	4.78321	4.76727	4.59657	4.29704	4.1883	6.386257141	6.462167984	6.543691675	6.584049299	6.666424938	6.795207603	6.595308398	6.291194805	6.548097564	6.685034522	6.651804278	6.539555775	6.510808163	6.898047534
Dnaja1;Mir207	4.32332	4.3551	4.37063	4.37018	4.56142	4.79076	4.85305	4.33016	4.38492	4.46458	4.55764	4.70181	4.5833	4.60206	111.7593161	112.0982207	110.6700346	109.7784921	117.3280261	133.4711251	133.0404947	114.1579825	113.0859808	114.2188834	118.9830946	119.7340428	126.5894885	130.034084
Dnaja2;AK163592	4.71349	4.80564	5.10409	5.28984	5.17603	4.96967	4.87579	4.78106	5.00206	5.08943	5.27834	5.23609	4.85755	4.69004	123.0160447	126.5236724	127.974375	134.7446564	148.3562139	154.7996979	147.6131728	132.8261084	132.4781422	122.1957914	126.2928653	147.0264143	158.7742004	154.7868387
Dnajb11	4.95762	5.0647	5.10785	5.11156	5.20178	5.17143	5.16254	5.08011	4.72715	5.08209	5.36026	5.35832	5.14477	5.02478	70.46245028	73.82170501	72.4856222	70.14306957	66.19676579	62.71030932	58.93767512	67.7565	73.37829938	75.15383311	68.69320626	65.03302767	61.90167375	62.81852192
Dnajc8	5.37047	5.38886	5.24406	5.18031	5.32563	5.36613	5.30193	5.48087	5.29177	5.17993	5.28449	5.30466	5.29272	5.34297	109.0536189	107.673583	105.1896649	97.88678995	95.76349717	92.81195393	86.58011313	106.7124155	106.2603658	103.1446511	100.0219952	95.69264221	92.63562576	89.58307906
Dnajc9	3.98145	3.59946	3.05789	2.49627	2.27062	2.34979	2.41539	3.95311	3.39104	2.95468	2.50909	2.51517	2.45928	2.38849	15.46466237	16.20316664	15.9350193	15.2206014	14.04208706	13.14785894	14.30556773	16.98999652	16.89632716	15.83959175	14.74141436	14.22580241	13.08391027	12.98959458
Dnase2a	6.40626	6.66899	6.50602	5.925	5.29694	5.03077	5.1002	6.49509	6.79701	6.13389	5.54146	5.25341	5.45241	5.2609	71.22035956	71.79871349	71.95717921	67.48680525	62.30788246	60.68195929	62.90995891	70.16120837	68.98356071	67.16911496	68.72463451	66.09513214	62.91201456	63.53411784
Dnmt1	3.90808	3.78888	3.10697	2.51656	2.77806	3.24747	3.31839	3.85165	3.81196	3.18217	2.52793	2.86527	3.24593	3.17949	16.97530353	16.33636442	15.20031564	14.7230877	14.14150195	13.24539973	12.54279553	15.70169637	16.09032901	16.08369797	15.00476874	14.05536606	13.12893719	12.96136918
Dnmt3a	4.1329	4.24628	4.25607	4.40671	4.28671	3.98383	4.00582	4.25954	4.2018	4.05651	4.23974	4.24954	4.23276	4.07844	8.081299594	7.729766405	7.194652946	7.498740077	7.595205519	7.888644062	8.216195926	8.077328899	8.162887969	7.827202555	7.676359604	7.532982605	7.365545456	7.547205595
Dock8	4.76417	4.93204	4.73883	4.34123	4.22576	4.25427	4.1745	4.73188	4.95725	4.35515	4.08907	4.32706	4.65135	4.31904	23.40429609	22.56457572	21.63057925	20.90549976	21.64354915	21.0152564	19.40742495	22.67438337	21.85129544	21.00256197	21.75309154	21.93195046	20.91728648	20.27813815
Dok1	4.48697	4.66121	5.1665	5.39695	5.49064	5.61336	5.64821	4.47403	4.59214	5.21195	5.55673	5.60795	5.48517	5.53588	30.79024713	31.08913047	30.52159447	27.92493552	27.40527609	28.21734729	28.88604272	30.51035828	31.27385089	30.81189655	30.19264402	27.42457897	27.23940022	27.70170228
Dpep2	5.42326	5.45378	5.50506	5.28977	5.11649	5.10839	5.05762	5.42381	5.80495	5.91092	5.43646	5.05019	4.64626	4.68176	3.894666132	3.056284188	3.099004575	3.656972416	3.79345136	3.99732844	4.555529445	3.820064453	3.071193004	3.084249634	3.394771079	3.915429675	4.321555152	4.481496698
Dpf2	4.14205	4.28284	4.30768	4.25095	4.175	4.20461	4.25316	3.98288	4.36552	4.39484	4.3604	4.26238	4.08243	4.16783	34.43334105	36.08835638	36.97396789	35.62030053	34.26385243	32.21936631	32.6615973	36.00916093	35.90237199	36.06710028	34.94749307	35.29176799	32.76410394	31.30515013
Dpp7	5.01962	4.95104	4.70505	4.48514	4.21432	4.05267	4.01991	5.03877	4.93819	4.67957	4.23071	4.12177	4.23037	4.20836	129.0967129	137.9294712	136.0284683	129.4766318	126.1776877	120.1616147	114.2618162	143.6149119	136.30801	127.0798234	120.0985564	122.4673101	122.555204	121.2626621
Dpp9	3.99207	3.91367	3.75118	3.41834	3.27512	3.19998	3.12503	3.87214	3.86794	3.79411	3.43548	3.25058	3.29077	3.16437	5.170340994	5.093060533	5.059822081	4.845834682	4.752587636	4.739633014	4.931707795	5.117191838	5.259956601	5.145203148	5.012605284	4.815844683	4.674752937	4.583851834
Dpysl2	5.13519	5.13802	5.09034	5.35407	5.63215	5.4587	5.26689	5.21182	4.99752	5.05868	5.247	5.47472	5.62386	5.46175	1091.163064	1096.404613	1095.137667	1096.19568	1074.394134	1096.77013	1044.352506	1091.535891	1106.834107	1100.686864	1079.151231	1096.652564	1083.421589	1037.25439
Drap1	6.21697	6.30383	6.12711	6.05483	6.04179	6.03203	6.03282	6.23324	6.11906	5.93865	5.9525	5.99591	6.31254	6.25749	32.77645204	32.23234598	33.14979902	34.84261056	34.01842375	32.37056118	31.13053647	32.3194588	32.99176814	32.89378696	33.63596365	34.11230122	32.91044778	31.5983651
Drg1	4.69436	4.79528	4.55091	4.449	4.48555	4.33949	4.29248	4.86357	4.80177	4.4775	4.28581	4.41087	4.45744	4.31009	19.96363334	18.99119712	18.7973986	18.99382993	17.93328979	18.36773255	19.77217545	19.30059573	19.42913632	19.13052237	19.22254049	18.39115689	18.67725301	19.15627482
Dstn	6.89295	7.12765	7.208	7.16151	7.10146	6.86221	6.71484	6.91183	7.10208	7.27151	7.16094	6.95754	6.83337	6.83134	1768.037407	1730.040149	1685.144478	1600.058341	1719.429369	1743.278721	1576.583658	1800.760249	1756.766359	1615.981431	1631.74541	1718.54192	1639.920267	1655.4598
Dtd1	2.06099	2.15332	1.91155	2.28645	2.16489	1.69024	1.49591	2.21857	1.93408	1.69358	2.25366	2.51968	1.78808	1.35568	5.325264705	5.27093955	5.364382767	5.098417576	4.971719447	5.015565743	5.041353904	5.043444199	5.333457804	5.24711682	5.050871884	4.980255673	5.239488833	5.179981858
Dtx3l	3.58754	3.82654	4.84781	5.32756	5.22801	5.13471	5.06034	3.88235	4.06488	4.51165	5.12221	5.24917	5.18831	4.99393	35.36861794	32.86502773	33.53959078	35.91790903	41.44234373	51.01937932	53.93826571	33.01705717	34.29334791	33.65712118	34.70063644	41.49876807	51.86605422	54.53392888
Dusp3	4.69411	4.73588	4.43924	3.86625	3.52293	3.71341	4.02168	4.73341	4.78201	4.44283	3.7833	3.43926	3.8059	4.00679	338.574216	354.2079862	345.1160367	355.0261576	364.9269594	341.813483	328.6368087	350.0441275	357.9878598	363.8557184	360.2232021	354.9816676	339.6914858	307.8295828
Dync1h1	4.07504	4.05529	4.25607	4.47738	4.48891	4.48993	4.5187	4.0436	4.03568	4.12671	4.422	4.55204	4.62597	4.55531	111.920291	113.3865815	114.4022803	104.0045827	100.680878	110.4240592	115.5131173	110.0519137	108.6423105	110.7409171	111.5105758	110.3301851	108.5586274	110.236602
Dync1li1;AK180240	5.33368	5.37292	5.44843	5.6524	5.65623	5.48526	5.39771	5.3921	5.54918	5.4807	5.48399	5.51727	5.50409	5.41931	80.69768986	79.55742785	81.46914315	79.57031987	79.02047683	78.6336273	80.98806404	81.71513469	80.55381871	81.0205087	81.49664091	79.18234449	76.99350739	79.61265649
EF437385	4.36695	4.44813	4.42505	4.26845	4.21312	4.04693	4.04469	4.148	4.18162	4.50202	4.46827	4.26342	4.17254	4.07744	184.1836067	182.678616	177.3681674	182.1447982	186.9649781	184.4364009	182.4967384	178.6465603	183.0953569	192.8688671	184.191883	179.9117039	182.5790588	178.8808234
Ear2;Ear3	7.52218	7.35645	7.04935	6.7214	6.62227	6.47602	6.35065	7.39614	6.8353	6.90588	6.87477	6.83435	6.67085	6.58104	114.930931	111.1138707	112.0212302	106.6568258	102.3662596	98.74208237	96.6330083	110.9317719	115.5333128	106.7346545	109.5024907	105.9375708	95.94440259	97.0075377
Ebp	4.81757	4.89643	4.73957	4.38737	4.05353	3.77604	3.70738	4.81172	4.54513	4.45242	4.3395	4.10704	4.1001	4.022	118.6811861	114.0843098	116.685725	118.4556545	108.2667408	101.660247	98.04642845	113.7840131	118.2017298	115.6087352	109.6337972	111.0455323	106.9069728	99.08336202
Edf1	5.64622	5.40355	5.45258	5.48649	5.3043	5.40995	5.4925	5.46258	5.35328	5.54246	5.54145	5.43499	5.40165	5.45918	37.69789892	36.35481068	35.53434539	36.36145701	40.12871029	43.17501526	44.51858399	35.50696276	34.70409552	34.53590922	37.85892745	41.52644271	42.76660639	43.91116861
Eea1	4.47799	4.83658	4.75948	4.62326	4.59419	4.46334	4.44346	4.69092	4.96559	4.633	4.34548	4.39719	4.57503	4.5911	105.2660375	104.6471756	106.5115244	105.5786233	101.8677807	106.0906031	104.9658276	105.5082404	109.3935966	108.5411884	106.8512503	101.438256	102.350828	100.826204
Eef1a1	8.18058	8.12707	8.19293	8.0892	7.94335	7.98546	8.01903	8.0477	8.26435	8.31792	8.20636	8.07509	7.78976	7.83645	6634.082353	6624.475369	6260.380667	5974.627914	6412.391399	6952.406026	6853.70788	6684.868223	6531.542425	6096.895599	6364.023916	6772.585205	6676.471248	6551.820529
Eef2	6.67154	6.58114	6.53773	6.36542	6.15842	6.17028	6.23981	6.48527	6.58217	6.60471	6.46945	6.31972	6.1018	6.1612	1932.234386	1997.952586	1993.41997	1990.730697	2059.633224	2009.991562	1976.387529	2029.371128	1985.23831	1954.652193	1970.451398	1996.175199	2010.686975	2006.773114
Efhd2	6.20198	6.25219	6.39149	6.31583	6.22743	6.25029	6.26677	6.14276	6.11282	6.33949	6.33723	6.28064	6.34835	6.34469	1606.259556	1650.573503	1682.174393	1707.416751	1693.505514	1727.128103	1759.479976	1666.488546	1673.714808	1611.386887	1662.344935	1779.391497	1715.026483	1718.935722
Ehd1	5.50693	6.29144	6.73795	6.64138	6.53793	6.58734	6.60102	5.58793	6.19302	6.62514	6.64772	6.61308	6.63488	6.60223	555.1521076	518.6168554	516.0477682	565.6746969	620.1979892	649.7989746	643.6805314	548.4979449	527.1531116	546.4315657	568.6245227	605.28735	657.8891585	631.0791254
Ehd4	5.29999	5.10978	5.25882	5.7444	5.86821	5.48459	5.15149	5.18325	5.09052	5.23093	5.6876	5.83894	5.59646	5.28958	224.2874494	217.431622	215.5943722	211.5532538	217.2001118	229.2905317	233.0356654	212.5862626	220.0201475	217.5539067	210.3584219	217.2988597	240.150169	231.6161358
Eif1	6.89227	7.00339	7.05726	6.97148	6.89777	6.85855	6.84599	6.87139	6.95794	7.10071	7.05992	6.92026	6.76692	6.84955	481.8634434	519.2458221	531.0433565	565.0191075	629.065496	606.841937	555.6176505	473.9049849	491.0785982	536.150973	603.0575118	642.2178153	611.171289	571.4270165
