ENSG	R1t0	R1t0.5	R1t1	R1t2	R1t8	R1t16	R1t24	R1t30	R3t0	R3t0.5	R3t1	R3t2	R3t8	R3t16	R3t24	R3t30	LFQ.intensity.1_0h_RS1	LFQ.intensity.2_05h_RS1	LFQ.intensity.3_1h_RS1	LFQ.intensity.4_2h_RS1	LFQ.intensity.5_8h_RS1	LFQ.intensity.6_16h_RS1	LFQ.intensity.7_24h_RS1	LFQ.intensity.8_30h_RS1	LFQ.intensity.1_0h_RS3	LFQ.intensity.2_05h_RS3	LFQ.intensity.3_1h_RS3	LFQ.intensity.4_2h_RS3	LFQ.intensity.5_8h_RS3	LFQ.intensity.6_16h_RS3	LFQ.intensity.7_24h_RS3	LFQ.intensity.8_30h_RS3
ENSG00000111711	8.504220564	8.623162007	8.742298554	8.982198429	9.137802504	9.136271115	8.89185085	8.80019325	8.988962985	8.820452512	8.65194204	8.314921095	9.484996621	9.246650809	8.962675759	8.749104844	17.51445209	17.6519346	17.90618598	17.37109597	17.97449301	15.61545722	17.82848363	18.82742955	17.99694787	17.51829969	17.74090069	18.54894229	18.76668418	18.33180044	18.76771893	18.68688347
ENSG00000084463	11.25282892	11.24052397	11.22805584	11.20323241	11.49476488	11.3520578	11.19150979	11.06853407	11.34475919	11.28373767	11.22271468	11.10063352	10.9979155	11.11732423	11.22140066	11.2972498	19.23231318	20.23245372	17.26599955	19.86565475	19.34371056	19.99934494	20.2319852	20.73851123	19.82186739	18.83068231	19.59008627	19.68961585	19.57765748	16.79690148	18.13490757	19.16749165
ENSG00000078668	11.81480977	11.79931699	11.78380465	11.75325349	11.20592243	11.27954731	11.80762248	12.13910066	12.1631039	11.91861972	11.6736403	11.18267541	11.31012354	11.44096955	11.67352074	11.84195922	22.48596096	23.55039452	23.25378517	23.23564148	23.50191006	23.06407961	23.1476664	23.83701575	22.71887565	22.62495516	22.31149445	22.73086314	23.00682735	22.93243393	23.00585135	22.47404951
ENSG00000100504	11.8362303	11.78646685	11.73673284	11.63725594	10.94777654	10.9476429	11.78516622	12.09923747	11.87472859	11.8207193	11.76653961	11.65762243	11.47607012	11.59014659	11.82798724	11.98728476	24.25183661	23.91624905	24.01690824	24.28841665	23.8624951	23.67626788	23.62455363	22.34613712	24.61093606	24.48480618	24.72956722	24.66193681	24.05341287	23.90848205	24.08269676	24.30869232
ENSG00000126602	11.41888305	11.3832162	11.34677127	11.27351085	11.23937781	11.04477754	11.25488742	11.44005493	11.86139215	11.62379146	11.38531959	10.90426984	10.94672564	11.09258531	11.31827014	11.5014895	24.42476755	24.60218233	24.54102806	24.80587374	24.61683598	24.59417286	24.20784189	24.70213336	24.33142324	24.39257318	24.41202759	24.33449535	24.51761269	23.94583458	24.48486763	23.8642912
ENSG00000198492	11.86279261	11.96169251	12.06151103	12.26618834	12.23874127	11.92098272	11.86085113	11.84392237	11.68625126	11.79687694	11.90724804	12.12875296	11.83601393	11.77331835	11.73940495	11.71796601	22.04179816	22.09142376	21.45598335	21.78576375	21.85258589	22.36714383	20.92114359	20.47615287	21.14451137	20.5350703	20.94220521	21.03509978	21.41648006	20.94863529	20.15165083	20.85855476
ENSG00000109861	9.830062341	9.766417237	9.702977141	9.577204897	8.816992782	9.357240859	9.88998811	10.28822624	9.497924445	9.497099712	9.495707981	9.492128711	8.91209952	9.524601246	10.07761743	10.48430725	20.88717896	19.24771431	19.49236177	20.11642012	19.5470602	19.55784883	17.90483451	17.66247367	20.18265137	20.41627387	20.84949673	20.41183369	18.57872648	18.10077525	18.87957128	18.81668995
ENSG00000174840	10.43265355	10.44871281	10.46482069	10.49624964	10.45386424	10.34234275	10.28039812	10.24103727	9.903660616	10.11483294	10.32423576	10.73274002	9.685106534	10.23498915	10.2840156	10.26023438	17.81096067	17.59017767	18.55206114	18.62991153	17.98726401	17.55891392	17.34611547	17.92131796	19.1972935	18.43041171	19.75417636	19.07004231	17.56955897	17.87819464	17.81890667	NA
ENSG00000084774	11.82899167	11.64625532	11.46306045	11.09468816	10.85460177	11.45208453	11.65072865	11.89004071	11.89740485	11.62081265	11.34416201	10.7906752	11.60259244	11.60430724	11.76130504	11.82017922	24.47314536	24.31630916	24.44018737	24.4602024	23.88781112	23.82716203	23.96675257	23.4252159	25.10213463	24.64130033	25.07107899	25.03544383	24.33558608	24.40956963	24.55115765	24.53130292
ENSG00000139613	12.92448972	12.88244963	12.84114048	12.76018874	12.54242023	12.28728775	12.5751884	12.84371923	12.79320017	12.75990728	12.72683687	12.66269135	12.42950428	12.66508978	12.83894044	12.96539937	20.3321065	20.8619653	21.62270069	20.10801901	20.2015592	18.70259208	16.15182917	15.96519807	21.32838567	21.17066105	20.05205323	21.22346677	19.48901297	18.73304181	19.15842232	NA
ENSG00000133026	9.669266709	9.546626994	9.42394414	9.178629923	8.944823138	8.946130554	8.946130554	8.946130554	8.542534424	8.848762548	9.151608393	9.732654017	7.957374221	8.736881495	9.02341726	9.192124054	22.95418495	22.92560514	23.40807987	23.17987569	22.74927368	22.35072988	21.44753327	21.6205993	23.34353708	23.06798967	22.99384574	23.07656119	22.63347243	21.51369098	21.98811742	22.16900992
ENSG00000134285	12.6311709	12.57129619	12.51172212	12.39238509	12.53464635	13.41657278	13.71541009	14.05772165	12.70842895	12.69433443	12.6805446	12.65410416	14.13854396	14.12318497	13.95385196	13.86315402	20.86574535	20.02255746	20.30841458	19.04187835	17.45579276	16.47570177	19.87737102	20.90551041	20.66683078	20.77201166	20.57680908	19.97589274	18.75671919	19.884573	20.40571903	20.14979177
ENSG00000111481	12.76985289	12.75652933	12.74273885	12.71229458	12.88905647	13.21140905	13.12498961	13.02289773	12.89452936	12.78187162	12.66960226	12.44574398	13.51558816	13.3518299	13.08530458	12.87789602	22.97894991	23.1138477	22.84331767	23.13508298	22.73768637	22.75841192	23.27141857	22.7297228	23.04496903	22.57302211	23.19056982	23.11811667	22.94252739	22.91205092	23.16009484	23.0348312
ENSG00000075415	16.06814327	16.05660294	16.04532732	16.0238978	15.6145947	15.5984048	15.77916913	15.91730464	16.18173918	16.09925508	16.01677099	15.8518028	15.65722817	15.75282025	15.83932095	15.90428789	24.77786129	24.68747094	25.38040346	25.00230136	25.4176715	25.01665325	25.58319435	25.69739501	25.01064795	25.19151893	24.34982599	24.8382187	25.62385627	25.30608645	25.53287881	25.09406061
ENSG00000183311	12.64773955	12.60712051	12.56650146	12.48526337	10.78135359	11.2694229	11.82490676	12.24821892	12.99199258	12.75183089	12.5115642	12.03094713	11.48743394	11.76507194	12.01022033	12.18913553	27.8237167	27.65649164	27.65430781	27.80630407	27.48669449	27.66878211	27.34257103	27.01243938	28.25511878	27.99760393	28.43674496	28.39701253	27.84655159	27.81531156	27.789363	27.74868014
ENSG00000186298	10.72989476	10.74105447	10.75262535	10.77788571	10.55365981	10.65597313	10.77292217	10.86315547	10.73759587	10.64976279	10.56173836	10.38509591	10.39329363	10.63439145	10.74844285	10.86778445	19.95617194	20.86098086	20.69200244	20.16570196	20.3831094	19.84472415	18.90545164	17.83818214	20.37972949	19.69974866	20.41235069	20.46672573	19.80879453	18.17981192	18.60309746	18.03375636
ENSG00000004455	12.57305869	12.51236849	12.45161122	12.32915435	12.23487262	12.3659597	12.49430168	12.59019209	12.41364153	12.36749253	12.32135287	12.22961666	12.92814833	12.39385556	11.85840858	11.45682335	23.78725933	23.36212148	23.48333065	23.13953949	22.71973223	23.03575424	23.44707919	22.45796295	23.50567008	23.22875999	23.50300269	23.31617103	22.73842877	22.9146625	22.92310402	22.52188315
ENSG00000108774	9.192545424	9.099489918	9.007092813	8.825160264	8.329444915	8.471789571	8.665190152	8.796078599	9.140803187	9.061434975	8.981916266	8.821358603	8.89366187	8.92610933	8.999548015	9.060549859	22.62602536	22.76158045	22.59714326	22.65270058	22.34237096	22.25914097	22.26882295	21.00140819	22.79429766	22.33429075	22.13514562	22.39170825	22.88304447	22.42624018	22.49589796	22.08079541
ENSG00000111540	7.756728086	7.911937074	8.068455175	8.387804688	7.274717026	7.587621809	7.662526493	7.690982238	7.935438607	7.828266128	7.720961811	7.508406425	8.119593384	7.818785027	7.630790498	7.504819874	22.62602536	22.76158045	22.59714326	22.65270058	22.34237096	22.25914097	22.26882295	21.00140819	22.79429766	22.33429075	22.13514562	22.39170825	22.88304447	22.42624018	22.49589796	22.08079541
ENSG00000175595	7.084722811	7.113210012	7.142447366	7.204333799	7.607976986	7.46610268	7.311722897	7.193972673	6.918790711	6.947709325	6.976347233	7.032549572	7.336669011	7.169771939	7.16866159	7.114898745	20.49648323	21.61652192	NA	20.78819578	22.01369206	21.37549343	22.15096945	21.553843	19.5535243	20.67968626	21.74894624	21.37337072	21.1599871	20.33439987	21.11127069	21.78308776
ENSG00000241468	14.77691371	14.67310458	14.56929545	14.3616772	13.74789633	13.83951335	13.95350172	14.04160806	14.51862059	14.47783518	14.43784485	14.36143447	14.02490357	13.90463534	14.14308662	14.3650604	21.72783406	21.87143453	22.01661925	22.01420304	21.19081092	21.92990852	21.68948789	23.13273191	21.46468334	22.00648497	21.72171503	21.85866857	22.24449508	21.83449111	22.02065989	22.00480612
ENSG00000106263	14.08774866	14.09595437	14.10394191	14.12004877	13.90968251	14.14023849	14.2460447	14.31217013	14.26682403	14.18346716	14.09974637	13.93240485	14.19456877	14.08607895	14.1381941	14.19246689	25.27284275	25.32316446	25.39014743	25.47001361	24.95973986	24.83860343	25.07557414	23.85709334	25.73220967	25.26895855	25.5068809	25.51418478	24.96815982	24.84052555	25.14039793	25.26703039
ENSG00000113448	10.49869184	10.52432535	10.55034486	10.60305038	10.92373089	10.92313348	10.72788317	10.65466431	10.07898847	10.29960514	10.52056408	10.96364819	10.13287136	10.45195136	10.54608108	10.59773987	20.27389574	20.56671929	19.64288726	19.66363801	19.39686396	19.07780669	18.65564252	19.51468324	21.31113408	20.34201822	21.15270324	20.69795171	19.70526114	19.72083876	19.08282993	19.53128626
ENSG00000165219	8.182486107	8.295634827	8.409111358	8.638430893	9.233333926	8.885625944	8.669458337	8.488663198	8.413142321	8.327801701	8.241804242	8.068878162	8.621369453	8.598106409	8.362676637	8.161276763	22.46423463	22.25375633	23.13591278	22.81190146	22.0219478	21.66609395	21.191293	21.24301356	22.93317268	22.83976662	22.82754972	22.87902901	22.10961389	21.69217276	22.30841458	22.31589473
ENSG00000137824	11.49390354	11.48460324	11.47514922	11.45551243	11.54690281	11.55392362	11.62027578	11.65725479	11.3868197	11.34159459	11.29631845	11.20593828	11.53071508	11.51618757	11.53232852	11.54791926	18.61486079	19.85693002	20.14544461	18.47429217	19.58483041	17.93416309	17.81946811	17.71873353	19.6958128	19.65665529	18.674075	19.90523127	18.8685513	17.55794229	18.2904149	18.79074303
ENSG00000101972	6.146057515	6.097953867	6.051019473	5.961247172	5.057722602	5.749426583	6.428570031	6.912829754	5.974367779	5.866484755	5.75749313	5.541502512	5.1881904	5.647952145	5.984387245	6.226104147	20.44919702	20.0593339	20.78268793	19.72320763	19.90605383	18.56089255	19.42812295	17.46379575	19.82216312	20.54802037	20.27832694	20.0381849	19.15760846	18.30175517	18.45149286	17.46331682
ENSG00000167216	5.923417402	5.982512583	6.042768426	6.16870721	5.633958258	6.071600965	6.340221829	6.5260565	6.122365241	6.224570144	6.326712211	6.530234253	5.986851759	6.22337166	6.495293787	6.702356236	23.0883373	23.13428405	23.11397484	23.37052672	22.78719954	23.22848111	23.49130509	22.62969813	22.99655486	22.81971757	22.84817897	22.75544019	23.17015674	23.03853659	22.60957285	21.95528523
ENSG00000117394	11.15432507	11.08046674	11.00735347	10.86488992	10.04433963	10.57470661	10.9019613	11.12917411	11.30676411	11.22232602	11.13782487	10.96842008	11.80649543	11.49783144	11.20710788	10.99210153	20.59067111	22.40296416	22.1656713	22.42342167	22.08469292	21.87331343	22.39445851	21.59190396	22.31506551	22.28996483	21.17919233	22.25836475	22.28415762	21.74139457	21.84379687	21.52214664
ENSG00000134899	6.027257654	6.058231065	6.089636428	6.151965251	5.841108713	6.307630013	6.367338213	6.365318157	5.288734825	5.366667305	5.444600907	5.600480679	5.921115261	6.043288961	6.110662713	6.148894304	21.26315915	20.96183401	19.29710434	18.47646934	18.28224685	18.16354158	17.99700302	NA	22.38186926	20.5637437	21.59591487	19.52006615	21.26247111	20.36495538	20.97785007	18.5279122
ENSG00000166347	11.47898544	11.41224007	11.34601864	11.2152495	10.83394247	10.90318454	11.29543534	11.61881936	11.45918737	11.40520338	11.35151046	11.24526521	11.04878823	11.25708447	11.53481334	11.74778606	NA	19.65167189	17.29490788	19.17404303	18.6369361	17.6291289	18.09517035	19.15217094	15.88978913	18.1881445	16.50175945	19.08887104	19.97743087	18.98989892	18.50113743	19.35496387
ENSG00000105854	12.77880447	12.79801808	12.8170672	12.85389293	12.44127911	12.51029693	12.68585542	12.82397674	12.86231964	12.72140137	12.58034361	12.29828392	12.18859249	12.37751517	12.53588479	12.6545933	21.64987539	23.13177471	22.79247179	22.89483922	22.64629765	22.79265051	21.68483079	22.93400107	22.02069379	21.86389436	22.57620937	21.71803947	22.05903677	21.93696856	22.32226377	21.28116031
ENSG00000104067	10.47933917	10.42960339	10.38073432	10.28652366	10.95471687	10.84380986	10.61093115	10.4197581	10.27227687	10.30941677	10.34698751	10.4270677	10.91394155	10.75396276	10.47467926	10.25056604	20.63697149	21.08491995	20.75466572	22.05989497	19.43928711	21.74357383	20.15387855	18.2445125	21.08394671	20.90727212	21.34819216	21.53388291	19.53425348	20.0499283	19.88793752	17.71034906
ENSG00000094916	10.99479632	10.90994456	10.82523557	10.65554516	10.68540215	10.57599743	10.93446197	11.07061518	10.85812991	10.81220463	10.76662148	10.67608649	10.70530283	10.57971267	10.79597474	10.9836829	21.20281494	22.42000645	22.29899555	22.21308879	22.23134073	21.38953051	21.6985029	21.63285146	22.28223554	22.46206386	22.4369006	22.70539615	22.4612646	21.30663581	21.3701808	21.27042081
ENSG00000092094	10.62389545	10.60465487	10.58560031	10.54860425	10.54186959	10.5876686	10.53950112	10.4931513	10.5615728	10.62300926	10.68512593	10.81333177	10.75978145	10.61878563	10.57398065	10.54997255	16.80057133	17.10789134	17.66212593	16.94592386	16.86338776	16.04202269	NA	16.66677878	19.31674556	17.41996018	18.99531999	18.25243445	16.42670701	17.07378593	17.25109402	16.7679775
ENSG00000100714	13.40285423	13.420785	13.43856576	13.47424285	13.51484131	12.94654227	12.60119605	12.4015997	13.42713201	13.3770265	13.32651121	13.22479394	12.8586991	13.15516986	13.35416532	13.49087518	26.51191006	26.77026827	26.94190085	26.9511593	26.40173121	26.54254909	26.26470603	25.7441438	26.70635563	26.39894588	26.89330764	26.86679256	26.42830253	26.41207606	26.16593576	26.4648983
ENSG00000100603	11.50819363	11.53477359	11.56239357	11.62198218	11.91977059	11.754365	11.57200199	11.43340854	11.0041682	11.17125283	11.3370328	11.66141168	11.7101114	11.81349772	11.63286998	11.46821122	20.74492907	20.46702437	20.68637058	20.78739884	20.79875339	20.47585611	19.5548174	19.4493381	21.06880976	21.11806913	20.89185785	20.86347851	20.61360244	19.87001246	20.37941221	20.27161804
ENSG00000132716	6.796244255	6.98166647	7.16675433	7.539018812	6.664639966	6.932062001	7.361147903	7.648610393	7.456512845	7.193014559	6.928336383	6.395227537	6.82330128	6.94780766	7.143651952	7.310378916	18.15377961	22.10043521	19.091611	20.24446604	19.99092385	20.05669063	19.28926695	19.68874547	21.52473108	19.20528735	20.92310402	22.02840388	18.42906342	19.58600411	19.42400632	20.24423374
ENSG00000197119	11.57080374	11.6679345	11.76563877	11.96409117	11.09710173	11.56752088	11.95162283	12.22873803	11.61244217	11.6425635	11.67302105	11.7366971	11.75072995	11.43305586	11.70382103	11.82411652	16.50014164	17.49700977	17.89646249	17.99396663	17.40831315	16.20773884	16.22983273	16.97533301	16.27659699	17.10359517	16.95696597	16.35378434	18.53514625	17.83281586	NA	17.70367381
ENSG00000100883	8.84188558	8.93434655	9.027385438	9.216841514	9.607201567	9.673291795	9.502917276	9.371918987	9.018447874	8.924461011	8.830140631	8.640773327	10.1715112	9.865573573	9.316408518	8.989647745	17.94082974	19.27782769	19.06993745	18.26961069	17.14956852	18.27339496	17.62955584	18.41348745	19.99230773	20.03321865	19.91859832	19.37585398	17.7129031	17.16594726	18.71762957	17.67335049
ENSG00000123374	8.432632387	8.437962507	8.443406506	8.453336793	8.506507344	7.811954335	8.108455835	8.222852437	8.408328709	8.40021426	8.391956573	8.374905145	7.193526473	7.192989675	8.080631497	8.41349718	20.97070696	20.11400663	18.87648697	21.04440212	18.37283956	18.31380419	17.75270731	NA	20.41503612	20.79272994	20.87147213	21.19760546	17.6466009	19.13262524	19.0282892	19.02739849
ENSG00000250506	10.7069907	10.49663015	10.28424772	9.845764193	10.31367983	10.57995703	10.15953228	9.942158315	10.52663682	10.62257507	10.71846717	10.90934934	11.1778908	10.88594307	10.68176178	10.54114708	20.97070696	20.11400663	18.87648697	21.04440212	18.37283956	18.31380419	17.75270731	NA	20.41503612	20.79272994	20.87147213	21.19760546	17.6466009	19.13262524	19.0282892	19.02739849
ENSG00000058804	10.98812087	10.93886518	10.88947453	10.78996845	10.2691373	10.68759128	10.81419146	10.9504403	11.07380722	11.04934443	11.02512914	10.97835972	10.71053914	10.65590133	10.96676892	11.14815789	17.60956834	18.34659164	20.07051407	17.56658924	18.17504268	17.0768156	19.70795896	18.50451643	18.29374105	19.43341021	18.18354816	17.98665314	17.44596861	16.95367357	18.16692802	17.41336348
ENSG00000145216	11.22094666	11.2418745	11.2628245	11.30497047	11.65902715	11.58972262	10.74240719	10.21458956	11.0327402	11.17508579	11.31768475	11.60663933	11.44191259	11.18080049	11.16340459	11.15199084	20.57274463	18.21399651	19.75689832	17.44661487	19.60646305	18.36410045	16.30887226	NA	20.0129082	20.16631512	19.88542232	19.6776061	16.20103266	16.35166394	17.78762203	17.99683756
ENSG00000091136	8.755149542	8.755149542	8.755149542	8.755149542	8.659286426	8.321936979	8.143328123	8.026185618	8.735266304	8.691757127	8.64824795	8.561229595	7.990427295	8.063491747	8.122370796	8.164362411	20.67942855	19.7589974	20.82329882	21.41890056	20.22493905	21.27133308	20.45553192	22.02309916	20.69413	18.21413885	19.95276399	19.7947617	15.70290316	NA	18.08119214	17.10799348
ENSG00000131378	10.51213723	10.46747013	10.42295172	10.33418221	10.67283457	10.67333354	10.29104178	10.14768237	10.18404655	10.18594183	10.18759123	10.19114863	9.528918086	9.798669156	10.12503402	10.37754422	18.57950009	19.72555598	18.975361	18.71987007	18.93145315	20.18095323	18.76065498	19.15494169	17.34386234	19.42816386	18.46015989	18.28066204	19.70330205	NA	18.69159359	17.88446866
ENSG00000179335	11.70546499	11.77593995	11.84640242	11.9871871	11.86070112	11.70300855	11.60640592	11.53832777	11.51157101	11.59186464	11.672235	11.83405193	11.72490633	11.69988554	11.61157897	11.53937684	17.96268141	17.76474203	17.02204265	17.08938841	17.13741146	16.83836683	17.64709298	17.71645778	17.97510906	18.35112903	18.06607868	18.08954358	17.15817574	18.28919939	18.7453395	16.44829379
ENSG00000149782	7.246607835	7.245186565	7.243683847	7.240335017	7.120431049	6.889460655	6.836043071	6.770595176	7.189599025	7.118580845	7.047071482	6.903764425	6.353545438	6.870344727	6.963260704	6.99448133	19.20526348	19.99686514	20.04979538	20.06381637	20.59222342	19.68313512	19.61372832	18.0099598	20.94941923	20.85566845	21.11228932	20.79185603	18.99230773	18.5399615	19.26535866	18.91295364
