Gene_Group	R1_LPS_0h	R1_LPS_01h	R1_LPS_02h	R1_LPS_04h	R1_LPS_06h	R1_LPS_09h	R1_LPS_12h	R2_LPS_0h	R2_LPS_01h	R2_LPS_02h	R2_LPS_04h	R2_LPS_06h	R2_LPS_09h	R2_LPS_12h	ML_LPS_R1_0h	ML_LPS_R1_01h	ML_LPS_R1_02h	ML_LPS_R1_04h	ML_LPS_R1_06h	ML_LPS_R1_09h	ML_LPS_R1_12h	ML_LPS_R2_0h	ML_LPS_R2_01h	ML_LPS_R2_02h	ML_LPS_R2_04h	ML_LPS_R2_06h	ML_LPS_R2_09h	ML_LPS_R2_12h	HL_LPS_R1_0h	HL_LPS_R1_01h	HL_LPS_R1_02h	HL_LPS_R1_04h	HL_LPS_R1_06h	HL_LPS_R1_09h	HL_LPS_R1_12h	HL_LPS_R2_0h	HL_LPS_R2_01h	HL_LPS_R2_02h	HL_LPS_R2_04h	HL_LPS_R2_06h	HL_LPS_R2_09h	HL_LPS_R2_12h
Osbpl8	89.53045491	151.7503862	128.1002369	76.14191426	91.06425019	82.48629749	88.70718595	108.6819752	174.2792849	151.7887163	98.86941948	97.63555889	123.5527466	105.6468654	3.54909829299	3.40797701939	3.4093822117	3.4809880814	3.43574404048	3.26947165021	3.19628611817	3.4977416175	3.41335426283	3.41806366219	3.45217793886	3.24087895991	3.36034739323	3.18836228939	1.85746530248	1.84984996951	1.86652821027	1.96414640016	1.94489794279	2.01932235976	2.34782752094	1.98803480415	1.91369747086	1.90768928915	2.06963817807	1.94996093785	1.90910988203	2.42357372378
Mndal	112.4140203	978.2838187	2423.503997	2743.506298	2428.058486	1349.89122	1041.895834	239.4282187	2311.877549	4285.256505	6270.80351	4312.797152	4038.546314	3031.903679	1.96204754762	1.87914317741	1.82835184344	1.76658613805	1.60867625722	1.39643092558	1.23369692322	2.02222468931	1.91551175335	1.85654682347	1.80194217807	1.61156814948	1.47020606409	1.29886659288	-0.483471415969	-0.0585129737053	0.207789565588	0.728982971383	1.68667428733	1.79276069768	1.88332275855	-0.974590021076	-0.373335886208	-0.0163837370856	0.627278281678	1.70320752845	1.67501343147	1.88576065534
Osbpl3	12.5588881	25.04993906	28.14037486	22.57455108	27.05438299	54.55120033	70.09363809	10.60677821	22.51103162	34.36253159	18.89807217	23.23875031	45.86741802	54.71330262	1.09680730969	1.20771320781	1.06317595716	1.11726891805	0.980816161233	0.968371238676	0.867585984291	1.10338158832	1.14412850703	1.06254489342	1.13663047434	0.976180249828	0.88907737692	0.819522663991	-0.155726022865	0.02276883422	0.0838692279594	0.15626220106	0.448366514714	0.707845363432	1.02933153219	-0.212553363658	-0.111249539147	-0.115218716643	0.104586917809	0.438427839921	0.735713654986	1.04759251883
Ndufv1	110.3739792	93.13136972	82.45340268	82.10287503	56.14405787	60.28396845	65.15380915	75.381775	47.10120175	64.81192363	54.43331971	45.93560123	24.2136005	35.62843589	3.78112553656	3.74669263341	3.81462440238	3.87223039912	3.71145925515	3.70876521617	3.64797113542	3.90491860938	3.91682173643	3.82478547019	3.86148202903	3.84633824804	3.69795397444	3.60821322164	1.57477759518	1.69869841681	1.76446067982	1.83259263121	2.02550232757	2.06924313064	2.23796918691	1.59596582415	1.68531002121	1.72064897845	1.81122975585	1.95206426238	2.12982608358	2.12712260554
Hnrnph3	36.95806465	52.92664278	48.34931323	42.79574554	44.80543775	42.29730664	59.51895432	20.20162776	47.01714574	77.76472413	58.88030227	31.93836008	30.06875149	33.60293048	3.16656079162	3.16993164165	3.12055808433	3.18836989855	3.16192215768	3.00042654884	3.01033563273	3.1535648087	3.23731743557	3.14167700164	3.18364046716	3.15945813677	3.05574958335	3.01112397112	0.48968271089	0.533045389474	0.670121602548	0.789016643786	0.735700750239	1.21911959139	1.41088303518	0.47172891889	0.515408874739	0.709174252383	0.723000146294	0.876565086355	1.20073696978	1.44700998076
Htra2;HtrA2	86.16061146	94.38061934	125.9506082	182.8789896	230.409733	245.3630683	252.886064	66.03107407	47.13571015	151.6676477	144.6670906	226.5499084	167.446009	207.2647168	3.10569244647	3.17407578264	3.15447957721	3.14467966398	3.07588341644	2.93855259967	2.91821956415	3.1998893102	3.22166497417	3.18519575153	3.07879648138	3.10051527504	3.04175949591	2.8588607145	1.01066435598	1.02194720638	1.0944793796	1.11532375474	1.00411973082	1.26332264512	1.34314698872	1.08928091057	0.949440224153	1.01344521659	1.20644457802	1.17234820885	1.23947709743	1.36061155223
Drap1	323.8495026	403.0804947	283.206551	292.8657679	270.8234829	278.932133	271.2539678	772.8898947	728.0604265	499.3082796	654.1553059	501.3361826	990.1528151	748.8102287	3.4283975686	3.39702557029	3.42974496834	3.51497383975	3.39838028777	3.33593397321	3.24658542281	3.41427421401	3.45984023038	3.42467145619	3.46161688676	3.43869867488	3.35145620459	3.27825731945	0.652484046005	0.750780973163	0.572668509291	0.709281588507	1.34922233947	1.46081069265	1.60546706612	0.595170198509	0.601110552327	0.701876699836	0.776907579907	1.25330046138	1.52882709427	1.61220016954
Mgll	267.1710468	236.295103	141.3958607	93.98007815	67.8095954	148.726637	171.3014534	409.6779972	419.1276775	183.2154609	96.05846699	104.4013332	299.3708195	305.7668205	4.08679045771	3.86148372792	4.00070997142	3.86872616169	3.88206400133	3.86685280585	3.79011376393	3.9608650002	3.96473421647	3.90939089543	3.89455808147	3.95531832529	3.78470545536	3.76263448542	2.19775376741	2.41223192862	2.43720511329	2.48570562982	2.54349927755	2.79251769001	2.87074673717	2.13490198709	2.42231080591	2.4574534078	2.48239439847	2.4896058933	2.75636770425	2.93302135986
Hacl1	13.46882308	38.42999329	14.14094254	15.77755525	6.99505562	7.125509888	6.155296389	20.93533102	23.40016939	20.82552358	32.93141718	12.39840294	29.95437171	17.33726558	1.97537637755	1.91445877655	1.99780069697	1.94900811411	1.81681735005	1.82047440447	1.86016660362	1.97680419932	1.86862203108	1.960980878	1.88310425517	1.84763648017	1.76603304618	1.78693498028	-0.309887498392	-0.364888218007	-0.314374648079	-0.267647828721	-0.20844426222	-0.273571481165	-0.300605999673	-0.3151628882	-0.374794247663	-0.362336764319	-0.331539477377	-0.318701991508	-0.281083143529	-0.354496478118
Acsl1	44.68244525	153.6321929	367.4733437	358.5825202	563.3013946	969.7124357	981.5429498	44.42902771	157.4403323	395.6094647	343.8815526	465.0109556	640.7503424	702.3213716	4.99100154668	4.94271404562	4.9694040625	4.83408717486	4.89707609776	4.67000170472	4.65631212632	5.01473711912	4.8913870695	4.92924170921	4.85267936895	4.84259967241	4.78152671141	4.66598648462	4.00976494361	3.88665141521	3.96248653591	4.12600120249	4.85150507628	5.4279714831	5.72695838479	3.71748347842	3.88072974965	3.915128091	4.14187954621	4.76442107721	5.35900492334	5.80636573009
Ddx23	55.79595819	74.41116848	57.46970835	33.79761415	41.18861063	47.88799558	57.98734814	78.61686638	88.59761859	55.89370387	51.76369549	42.19104316	52.14245847	43.03214508	3.55350097343	3.55701576226	3.58429503051	3.43328887283	3.3639010555	3.44240687019	3.20591672441	3.47460313896	3.42206963052	3.53739842151	3.50033729368	3.41810464468	3.34403896106	3.24743563089	1.20915048398	1.21357887732	1.24480957198	1.31501409844	1.59862031854	1.71815264483	1.83874200923	1.30112432649	1.24975851575	1.32951640026	1.24492024992	1.52040404903	1.73864132796	1.82607617272
Ttc7	56.03431255	38.14713283	29.90861062	26.65861613	33.34767684	37.79499854	33.50531394	55.73733827	57.42641452	27.4769127	22.03655045	34.36848734	47.99829085	27.8047415	1.50343813661	1.46037147165	1.54506667874	1.3286771933	1.30802362024	1.1478282621	1.18178856115	1.48932251599	1.47470542498	1.4902735319	1.3299507959	1.27867867967	1.16445449032	1.04037109138	-0.264093776786	-0.224623802645	-0.219054389825	-0.157481319264	-0.240539325364	-0.110255421706	-0.0535795299309	-0.193379867721	-0.205979653277	-0.174421307244	-0.134284772707	-0.175961695236	-0.187214222311	-0.118814638147
Gltp	356.2789997	257.5483412	214.4962337	162.1329896	119.1629422	141.9606822	162.3627479	351.7334997	343.3950582	213.1491001	161.6109166	98.87772751	149.1488756	168.0612212	4.170732624	4.04257638357	4.10770724428	3.97175019455	4.13360683169	3.95000809907	3.99421589958	4.12335603046	4.02223165996	4.06167774655	3.99661021711	3.91743553364	4.09733439222	3.98580350586	1.60171258911	1.57129987072	1.60555863629	1.60716482742	1.61038248133	1.82201081442	1.9869188979	1.49271509474	1.57347376558	1.61522460973	1.59503699245	1.73014371158	1.85497229428	2.00581257995
Mlec	140.9969217	102.102177	71.8424173	33.6458027	21.74586126	25.4650182	34.67374551	128.8655033	114.1180101	74.76734452	42.94736777	32.02426564	20.92986665	28.35078777	2.90574940409	2.89413719663	2.75028771182	2.80404908504	2.76666437426	2.64435975321	2.54213282037	2.88535335619	2.84451235464	2.77777199343	2.86144086384	2.67434286848	2.69743507766	2.59118292671	1.46259837674	1.70295204831	1.70568061558	1.77039040467	1.71172200576	1.84372723915	1.77582103471	1.55584166583	1.84033115708	1.66715790856	1.72578427767	1.75643597832	1.73227776368	1.83549042976
Pbrm1	87.83854552	113.628679	88.2580582	78.00550584	83.74833842	57.61214812	42.34549305	224.7029482	216.7637178	157.9111694	183.0615052	146.3341365	157.1143559	123.0437467	1.54978785347	1.51393177144	1.41973440418	1.33146196784	1.30788449968	1.20746011299	0.904637930864	1.46209684984	1.43452684327	1.40796802651	1.23117496752	1.27043547433	1.12271615084	0.986899744223	0.349774983128	0.238991280484	0.339767130565	0.34519043598	0.322150969223	0.404035934421	0.382494011873	0.198960693463	0.291649904108	0.265853000032	0.280571571801	0.223377118537	0.376872872388	0.384589647668
AI607873	26.45734434	117.3015025	290.4108977	319.0370436	179.1211288	115.4771758	88.21571801	50.16885557	391.1268963	487.9199341	694.7555631	396.488329	413.4065431	298.0135798	2.77512125427	2.75753101949	2.61296554275	2.50937918216	2.50152733879	2.38016896739	2.19390933461	2.8330513039	2.7027404163	2.69713027805	2.57056616835	2.44721938303	2.35567056991	2.0702598069	1.3033066841	1.63751871595	2.14801641105	2.93228816102	3.2700050315	3.30706884508	3.42604539977	1.28902753698	1.59027730707	2.1979573607	2.91730502958	3.0886931143	3.24346770538	3.35764559592
Ppp1r2	71.34078106	71.23759912	89.87239917	81.62432452	95.45614269	67.99022974	62.36861947	33.64751056	48.56700618	88.56076251	66.98188894	68.7205228	43.99267821	36.54386992	3.73982470224	3.7027736442	3.61315865384	3.57976916762	3.51720099857	3.23079274645	3.11687685686	3.68408682232	3.7017095388	3.66031565577	3.51075050405	3.39555595634	3.31189979818	3.09152400915	1.41682538312	1.44127351264	1.52140921306	1.57155212524	1.70780669439	1.76948024129	1.81377036847	1.4267646487	1.4626211474	1.54882557784	1.64072639152	1.63596027716	1.78239960244	1.9956019192
Rpl7a	2103.419368	2043.181686	1699.388089	1712.394084	1650.671386	1467.158675	1349.800797	1702.878958	1787.227091	1837.972218	1764.783785	1551.771117	969.3619008	1277.788339	6.93388082857	6.87864409712	6.93263361847	6.96083382109	6.86992755116	6.8184584859	6.76295558378	7.05279487546	6.94759190172	6.99817548884	6.99569847235	6.80611493433	6.89009827957	6.65221875626	4.39256600549	4.32061177313	4.28891320455	4.40740274373	4.77299076035	4.82074464421	4.92969756864	4.3925337927	4.36883364243	4.37966714508	4.4439737608	4.54200134728	4.75693808406	4.96146081949
Rpl36	2102.506581	2261.744804	1884.155446	1990.433515	1749.782637	1624.697699	1479.295435	3065.268926	2485.203994	2449.013957	2467.697903	2210.846899	2212.333616	1739.190613	6.72977433133	6.57462064568	6.6514563195	6.62290489276	6.63035836384	6.61736589907	6.63491188285	6.69026019645	6.69174917475	6.67760287592	6.69480807395	6.67380384991	6.6205272114	6.59048201066	4.3891437817	4.40797555752	4.39253572035	4.5264353813	4.64865671713	4.82210889197	4.91876159677	4.44397647275	4.47639972438	4.48251501047	4.47675829565	4.70013505755	4.91449357944	4.94528365333
Nup62-il4i1;Il4i1;U89428	23.14570374	79.17156665	140.0601417	126.2251721	135.1568009	380.7046368	466.8003896	21.4408211	62.48024114	95.7847155	80.25847212	146.0729672	232.9898395	338.3643016	2.48011296001	2.45024514152	2.58021703643	2.38065539585	2.42620591899	2.27200012519	2.22857218161	2.52213672684	2.37886262724	2.47097088615	2.33935475465	2.33252920816	2.26932503714	2.20945996537	0.873930629938	0.95828130339	0.990376886818	1.03495609576	1.11776019155	1.58546307312	1.85815328573	1.04779741415	0.922518235097	1.01170408606	1.13743086588	1.14446439191	1.61659389191	1.9416761772
Tnfaip2	242.6291236	1654.847637	2294.291599	1134.197174	584.9642608	555.6309013	513.1943227	331.3098194	2653.226254	2650.830918	1822.564558	829.4579546	997.0688151	724.4081368	1.9242606283	1.89869429049	1.89008855123	1.72974231917	1.5449526914	1.40503677379	1.10180463247	2.02337087923	1.90802977003	1.86497832946	1.65897886645	1.46667129893	1.34070218582	1.10209519271	1.27212842298	1.48325218049	2.14689404889	2.59789422904	2.83188861357	2.68142189944	2.80109326325	0.972332803631	1.49692101087	1.99543136351	2.58021974679	2.61992503997	2.75124444017	2.76410319252
Plrg1;PLRG1	43.67443648	36.54229032	24.91465856	24.25161133	25.71495337	26.47882586	27.70514188	15.06456053	39.54413323	29.74298757	9.645543899	20.23338012	2.511745081	7.118332976	3.29723849851	3.22671916739	3.32360685388	3.1024246015	3.17585891925	3.00089320635	2.93688947487	3.30894276877	3.181891565	3.25133056182	3.17959723998	3.06206520898	3.01487335582	2.88003997208	0.791586323306	1.05344071159	1.14312399727	1.23770242381	1.52147151551	1.53126515246	1.51327633325	0.75874391849	0.893503501207	1.0342445938	1.28237645857	1.40739011905	1.50941604044	1.59869857148
Dnase2a	328.4033679	455.2135249	371.174162	199.1975384	90.60644538	74.52911885	73.16708499	1251.589678	2516.386138	728.1106574	598.4548303	264.0938801	577.5429284	294.3049161	4.13546902167	4.11576681721	4.16467570194	4.05448748883	3.93897535091	3.89483581993	3.87915558567	4.13920081227	4.12018100607	4.0522683749	4.12444132316	4.0273016695	3.95206772342	3.91087345067	2.21278930155	2.24084652473	2.14435962285	2.18820436676	2.28324002102	2.29529113316	2.631274315	2.16390580473	2.21725506464	2.18785043754	2.245449932	2.31683680625	2.40189069143	2.65015296498
Zc3hav1;AK167137	41.48197528	71.83465475	143.078639	170.1886095	121.6114694	99.24901275	103.4318768	48.57946928	98.58643473	129.4162148	167.2926093	128.0795587	129.0464784	102.5023385	2.58985250373	2.64607045948	2.47264887415	2.36891623947	2.20306001677	2.19150454621	2.07391709344	2.66099171845	2.53252874248	2.41988541372	2.40333881482	2.28402330526	2.12713890627	1.91015690394	1.09991074447	1.22229624994	1.21462459869	1.54747431489	1.93266859736	2.25699675388	2.47208044647	1.02665263356	1.06171203852	1.17045076971	1.63973906145	2.01416268767	2.25132838651	2.40257116854
Dpf2	67.12332192	85.79734752	81.72228152	81.42274211	70.35577727	75.94544235	79.38024022	41.27644869	81.65957474	68.10052424	72.33945091	65.62831746	48.68899286	59.17699252	3.4452946646	3.46141670588	3.50105382388	3.3977194965	3.3619903091	3.21067550975	3.20585077957	3.52630046402	3.44106847463	3.49845860299	3.36480845935	3.42497274729	3.24532656068	3.15510231161	1.09582877236	1.42894309899	1.54909130499	1.62192917159	1.83064515809	1.86564447404	2.11316142157	1.09093391877	1.41432626975	1.51772772504	1.56319611352	1.81290015535	1.85784875236	2.02674619869
Vps29	178.0325838	152.2870579	185.7609974	161.2326608	135.5313737	153.9199176	132.1303464	128.7045782	158.3938719	152.8704588	79.392639	106.3091012	103.4090707	106.6200778	5.57938906442	5.59466928106	5.53918294892	5.51848733144	5.52056370948	5.43976752138	5.46045964725	5.58052858243	5.63066494687	5.52815010315	5.46039474165	5.48429111273	5.47061536938	5.39956451712	2.93021679002	3.15446325915	3.20084610142	3.36346622386	3.50523530449	3.65709482386	3.74765245301	2.98214874679	3.1663905792	3.17419934737	3.42409435224	3.44101373125	3.65302668493	3.68111186779
Tmem214	66.1853553	45.55990199	29.78667051	15.94741355	19.78636636	28.63144444	36.59660076	33.01639842	35.97518857	26.757676	22.44291645	19.95136086	22.46058909	27.70010676	1.11487581105	1.15319553225	1.04526918388	0.960648985506	0.949661294665	0.794747255158	0.757797372807	1.09937710151	0.951583999299	1.05401977719	0.932762122904	0.881003431704	0.839365340984	0.654441169629	0.723762283526	0.709591555555	0.746020225246	0.859875449078	0.826220502873	0.891095656099	0.936876930532	0.784964492509	0.75672440472	0.789364110206	0.816519358366	0.768308810559	0.841365943736	0.924714635538
Ptpn2	76.439831	115.9441487	104.001634	111.0019114	110.033253	92.37263057	124.8345132	115.3342524	171.6475216	105.3909451	155.9618181	129.7817025	128.2517108	145.498174	1.73512575339	1.67988524094	1.75586058615	1.61697299195	1.60497315616	1.48861721365	1.38818359655	1.73391416852	1.71276108387	1.69623645018	1.706690611	1.47145495061	1.45140583305	1.33983669433	-0.441525562547	-0.295972829362	-0.249437779651	0.00996591101343	0.193188403875	0.323904738889	0.606798137427	-0.808013703196	-0.516564830743	-0.390547979676	-0.0943507998565	-0.0195935451544	0.411840640817	0.485809387003
Mir684-1;Sumo2	454.8482235	421.993343	379.3663723	371.7765932	399.1087111	352.8747003	289.1634139	526.5866057	403.4370311	520.7818487	385.1613558	469.7427634	438.3770819	372.6712022	7.40608950942	7.41241512435	7.40618859481	7.27325842746	7.24136682095	7.13867486218	7.07790644502	7.42406627087	7.34021014699	7.44929824383	7.3207245166	7.18803199907	7.19723111708	7.10958646378	3.82659841379	3.82004972255	3.80792159189	4.33019022017	4.86405829539	5.3391021104	5.44146832236	3.90414170599	3.95062363907	3.95965504249	4.30022304214	4.90394689043	5.32507515348	5.51118366058
Ptges3	225.0874155	233.0305741	222.2640114	160.0260627	151.9084708	137.4791765	146.5922676	387.5681472	345.0803451	377.6708474	266.2733374	226.2367484	237.2955288	187.9618372	6.38966410864	6.35649824235	6.4316191579	6.38162910497	6.42589316577	6.35821513402	6.28842420562	6.35387929041	6.26844213841	6.40650503499	6.39277605849	6.41590317491	6.41058395399	6.30304385322	3.89139617762	3.85589086518	4.00153799242	3.92216489918	4.03442008882	4.31201656322	4.44698223877	3.95623745689	3.99744886529	3.86520202214	4.01302387074	4.05752644384	4.36110790487	4.44448240325
1810013D10Rik	70.28334572	31.16924723	33.62818455	41.34295307	51.90864603	55.2425868	66.10456556	71.79277303	67.92162272	33.02587961	29.0107216	29.68588824	79.3226552	72.12624977	2.76424438676	2.59566779646	2.66190418813	2.49870091157	2.34445532962	2.19750439641	1.89628906635	2.7700539024	2.68558098702	2.61187279398	2.47078913027	2.43039080199	2.18682981991	1.97156899703	3.58216868873	3.72019769895	3.74316545113	3.85807616101	3.95154941838	4.07193466952	4.04767329696	3.57421942776	3.81569459328	3.7325311877	3.87367380697	3.89036640779	3.96746788353	4.12281243408
Tle3	56.44193323	76.79426078	130.1920073	149.6764455	95.73668453	58.27004905	42.48747278	85.95034544	95.2127293	124.3873563	213.102448	128.5876735	116.5516261	65.77151054	1.58561651942	1.51053266878	1.41535311835	1.45425237373	1.45290745599	1.2566363455	1.11701352434	1.58887019687	1.57730049121	1.51292529635	1.43859077555	1.42566638853	1.26868295049	1.11484278998	-0.136056738126	-0.112110822162	-0.132075464821	0.305011793508	0.628669800695	0.857340505926	0.967597736919	-0.143138671889	-0.0885745487152	-0.00594916520118	0.3823774836	0.707378827603	0.868896160336	0.884597467736
Zfand2b	16.19053331	22.873254	17.74556434	21.59571614	16.13049777	32.33985995	30.49500608	7.880088384	20.6632467	10.42023633	14.33451605	11.97008664	14.69642243	14.35038124	1.86580623408	1.8030326788	1.82808097865	1.81125084811	1.68461167993	1.63346203436	1.58407153065	1.75300341263	1.79274083384	1.79638718614	1.71294594572	1.61434953966	1.62090550647	1.53375598785	-0.821000070536	-0.289104187385	-0.188383921169	-0.105523962646	0.278275389165	0.751894504916	0.991172331908	-0.513945923906	-0.166199005963	-0.141513987722	0.0108357237217	0.364067745241	0.851745905134	1.07870715571
Filip1l	39.61667161	80.49396327	92.83852867	73.38835305	81.44750936	63.23541897	59.33780306	53.29085318	197.2561218	116.0339176	124.6749252	108.6472283	80.15063378	91.35504791	0.474710119419	0.194209967967	0.106712064098	-0.10585660937	-0.0855443339619	-0.224901473803	-0.375700498467	0.472448301278	0.231184987055	-0.034574833343	-0.134502071978	-0.100902977902	-0.280516743875	-0.432045006311	-0.543341000582	-0.281985675582	0.00760556746704	0.391280820825	0.65113982411	0.936637917691	1.21479453104	-0.47946431689	-0.232215719257	-0.145743126266	0.333273700687	0.667393679298	0.885382432809	1.13926497635
Sik3	16.76249273	26.63019225	24.17994455	37.41855857	33.66069109	34.03831937	40.2543119	14.22445382	14.00165985	19.24694359	35.40218595	35.19460682	31.92329713	34.26163435	1.31362098797	1.3210455045	1.14810264669	1.06883499976	1.07183599169	0.894439387641	0.831093894246	1.36866947417	1.30505882015	1.24174550302	1.16781928401	1.07965623511	0.981971769357	0.714485675773	-0.340723345942	-0.305051570295	-0.318646973712	-0.175548148593	-0.0301377458066	-0.0300163094604	0.148260604808	-0.417510302045	-0.266536217826	-0.168177011041	-0.16008371597	-0.0869287035199	0.0919936528534	0.216450703885
